-9.218971473869723710e-01
-8.638805144186592067e-01
-3.907212772630444420e+00
-1.524965540864065439e+00
-5.953209588293086441e+00
-5.669370816187608852e+00
0.000000000000000000e+00
-9.055544199429022001e-02
-1.473033528328171471e-03
-1.886052116043450688e-01
-1.023288665034582934e-02
-9.667082895772556306e-01
-9.324731320933499212e-02
-1.433773840706642488e-02
-1.129581816409297446e-02
-7.111427331245878669e-02
-3.636054805140598312e-02
-3.943568548145259811e-03
-2.915608711159700661e-02
0.000000000000000000e+00
0.000000000000000000e+00
-7.476585948752068056e-02
-6.478310129434670550e+00
-5.127063946883705370e+00
-1.238497825069309499e+00
-1.083700679228019048e+00
-7.561029829026675309e-01
-6.407302293248244851e-01
-2.839125122563101122e+00
-2.194053114665480031e+00
-1.774852070168658535e+00
-4.016948139832645204e+00
-5.536874228540507481e+00
-4.190202033537753223e+00
-3.514560340424051965e+00
-3.207113002013558756e+00
-2.071226378086498343e+00
-1.653453225638219948e+00
-1.284799728005080688e+00
-1.389785132958697211e+00
-9.698950684479763495e-01
