3.549641886027844953e-18,-2.081668171172168513e-17,0.000000000000000000e+00,9.772489936166195434e-06,-6.690756468530345558e-05,-9.814172487448286075e-06,-3.417288919258041745e-05,-3.027349172695398163e-04,-2.890299676472696038e-04,-8.229147371584482921e-06,-4.101458670228760043e-05,-1.828191947699555177e-03,1.005846441049709251e-03,-3.492267233807287919e-05,-1.064876279560513601e-03,4.274052229960077082e-02,4.267145869772308309e-02,-5.238245233986257333e-03,3.630085376540245507e-03,-2.488071899774743911e-01
4.308742762897021811e-18,-1.387778780781445676e-17,-4.440892098500626162e-16,3.568437218326447891e-05,5.274694335521967758e-05,9.073462365107864969e-04,4.666944961165819805e-04,9.125952874069198639e-04,-1.803928630544015220e-05,3.405221273028196565e-04,2.363761273109631512e-04,2.661787471919944189e-03,5.834618109431478385e-03,2.314727068112157663e-04,1.159985370587008008e-03,3.486983658700508748e-01,3.455492867111025768e-01,-2.481876905871407968e-02,3.332971695738930901e-02,-1.051193243840268382e-01
3.194964891652914523e-18,-8.326672684688674053e-17,-2.220446049250313081e-16,1.524804804264867641e-05,-1.731160497745083682e-04,-8.630063411320110234e-04,-1.584370138263957450e-03,-1.798040910161211037e-03,-6.395972842910407907e-05,-4.952778910735657590e-04,-4.438317180364706677e-04,-4.949116026870403404e-03,8.187052482912985860e-03,-4.152461369354860910e-04,-2.069615656768386113e-03,1.104144776150823293e-01,1.077050363656352761e-01,1.313867253195305229e-01,7.031615197663720201e-03,-4.653012481648674536e-02
-1.472818355840252470e-17,2.081668171172168513e-17,2.255140518769849223e-17,5.859259006304566586e-04,8.620555534883771187e-04,3.624415151847609762e-04,3.169846526318478852e-03,3.367077888159895893e-03,1.419990768541795623e-03,3.106325625680472768e-03,1.791798217483764333e-03,2.829115416867597488e-02,5.995520501132679814e-02,1.790294807445435600e-03,1.290269991040825584e-02,-1.706070386599557731e-01,-1.686649785698974557e-01,1.229609026713805731e-01,3.713029779180349044e-02,9.730595841770055265e-02
1.123131483989421749e-17,-4.163336342344337027e-17,5.551115123125782702e-17,-2.372669640425262294e-04,2.728754851231141032e-04,-7.532281042068045274e-04,-2.068689633222597912e-03,-2.616458560275813916e-03,-1.283920512598478447e-03,-1.462122831265108558e-03,-8.063335445863822892e-04,3.840582027754495253e-03,1.262218308938382536e-02,-8.938914234968915913e-04,1.127940440189263748e-03,-8.959481396883035853e-02,-8.775609080712462595e-02,-1.768039392484041863e-02,-5.936295120716188634e-04,-4.361830346666489833e-01
-3.248848362899459269e-17,-6.245004513516505540e-17,3.469446951953614189e-17,5.578567798990990978e-05,-1.008676636847213870e-03,9.236121906970214124e-04,1.753907908345647693e-03,1.914772910627471347e-03,8.350501313958424987e-05,1.367123286391547232e-04,5.221423097105382105e-04,-4.113915641525739408e-02,2.939961285094278010e-02,6.512826760896803235e-04,-1.913684194474618225e-02,-4.572493997911580149e-02,-4.271074571773742640e-02,-4.437440163471861182e-02,-1.660631824167552520e-02,-1.326279692418929346e-01
2.380216904286373959e-17,-6.938893903907228378e-17,-1.387778780781445676e-16,4.387162426827545536e-04,1.221729324555415053e-03,-2.253676334668004710e-04,2.931161440729093681e-03,3.985309531130520888e-03,1.457700462703270805e-03,2.883686187758360830e-03,1.578373537871574639e-03,5.432019692400891220e-02,-6.192709274758445570e-02,1.500886111078431062e-03,2.533474526222467826e-02,-1.889646677817671816e-02,-2.191038624660010883e-02,-3.844208466105895061e-01,-4.771255178248370865e-02,6.424247345757181371e-01
-9.338052895254245749e-18,0.000000000000000000e+00,-8.326672684688674053e-17,6.120226964240194079e-05,2.458680910999433422e-04,-1.338581321575771366e-03,-1.634484994050749984e-03,-1.734486939156398844e-03,1.066200246773063576e-03,-3.329146756090375914e-04,-4.944626978170135745e-04,-1.774841061083860111e-02,-8.057665068338726311e-02,-4.562460910617002763e-04,-8.154345093676473172e-03,3.931338362268991388e-02,3.606834388736580854e-02,-7.046633149431591470e-01,5.011232883054295845e-02,3.413518960498542615e-02
1.438431351027252836e-17,-2.775557561562891351e-17,-2.862293735361731706e-17,6.862764939669432906e-05,1.430738902795464229e-03,1.038139817004485321e-03,3.230356343386822648e-03,2.250520057785546091e-03,-1.352740214934533558e-03,2.005140050968967635e-03,1.210772416652294847e-03,9.123612536976299925e-03,-2.374131746219931838e-02,1.163353023210689230e-03,4.843818730042248610e-03,6.238447871776020559e-02,6.842733372891243726e-02,-1.034544518409830915e-01,1.630245576319109824e-01,1.583482331045470703e-01
1.828913539711485292e-17,1.249000902703301108e-16,-1.734723475976807094e-18,-8.448094263643728119e-04,-1.429730989996880197e-04,-4.839348157738072864e-03,-6.624752641258516150e-03,-7.876893164731751940e-03,-2.167007936127146595e-03,-4.181043339763323985e-03,-2.693860324733399203e-03,-4.269520142112365191e-02,-5.318581068858668770e-02,-2.947053368058255574e-03,-2.115453293209224039e-02,-5.836247171307823445e-02,-5.710983326337090715e-02,1.256924956484928302e-01,-6.049850701297310868e-03,8.580678157102383796e-02
6.938893903907228378e-18,1.231653667943533037e-16,1.307005718931275595e-16,4.403676804597090808e-05,-1.118549357986889630e-03,9.969319568543895047e-04,-4.152300925237158852e-03,-3.927901447789153982e-03,-3.135581262047984138e-03,-4.185098483699148386e-03,-1.419369940190345902e-03,-2.707642670596547077e-02,-3.779898204462076028e-02,-1.386387953463463774e-03,-1.303009722248153757e-02,-5.941594202968912553e-02,-6.000392217998043454e-02,-3.876682726632562082e-01,-1.988552445347318010e-01,-3.704162386864160994e-01
-6.071532165918824830e-18,-2.775557561562891351e-17,-1.535230276239474279e-16,1.235860400415626954e-04,2.346697938017505702e-03,-8.824716300958670989e-04,-2.934098552301339646e-03,-2.438066685975792680e-04,-7.687454891563971771e-05,-3.024354289112907157e-03,-7.860679138192716575e-04,-1.908521351849010173e-02,5.325329574769908925e-02,-7.639984174677705298e-04,-8.569258290309300641e-03,-8.214043435264495319e-03,-8.332704529847745345e-03,2.428295741356709947e-01,-5.343891737104800033e-02,1.603047968549039526e-01
1.734723475976807094e-17,-1.387778780781445676e-16,-7.632783294297951215e-17,3.431385434358742020e-04,1.697429153341740646e-03,3.949500047035738037e-03,3.275656154016287624e-03,8.201411761032062486e-03,2.535535504683661401e-03,2.264215959870974348e-04,1.102374564469321694e-03,1.523937650212758843e-02,-6.985812562282680549e-01,1.241038210443246026e-03,7.460325340065548927e-03,9.609826729318424188e-02,7.152009650484358882e-02,1.988410945422329212e-01,9.308103240267623368e-03,1.165420194841020329e-01
-2.775557561562891351e-17,-3.053113317719180486e-16,-1.006139616066548115e-16,2.891959221520568751e-04,-1.400360722654285170e-03,-2.080284422931136246e-03,5.509158405119521373e-03,5.004721286195334962e-04,5.290156984394944750e-04,5.295716175620149291e-03,4.557967924591260767e-03,2.787786345102866159e-02,-5.599599923902416343e-01,4.409532597447987645e-03,9.385807015069080883e-03,-2.200265206196418133e-02,-8.487587983031036343e-03,1.071762061160864976e-02,2.232621435476794536e-01,-9.270866855996626188e-02
1.387778780781445676e-17,-1.665334536937734811e-16,-6.938893903907228378e-17,-7.828393968630636968e-05,-1.397478063148552968e-03,1.230117255113537256e-03,-3.032510874190763595e-04,-2.814708704589330424e-03,-8.131901739196201184e-04,1.783228625315394500e-03,-2.337451130681525435e-04,-4.099948248524099004e-02,-3.547114871374764666e-01,2.487187506812760240e-04,-1.387687847885141212e-02,-8.285914187337639625e-02,-5.647034608188385152e-02,-1.262939119764898699e-01,4.913507795242078036e-03,-2.159475297489871770e-01
-1.734723475976807094e-17,-1.110223024625156540e-16,-3.712308238590367182e-16,3.693836879317090316e-04,-3.283687086478789818e-04,7.013838774418457850e-03,1.694261104667908746e-02,1.845842215169621325e-02,6.178091118873865750e-03,4.384796372877863835e-03,1.146814181564437957e-02,-5.170887752562605688e-02,1.616285334899213999e-01,1.193466978476456775e-02,-2.827506882938417287e-02,1.798609507631342141e-01,1.138922587454140323e-01,-2.422999987351381890e-02,5.120502243925530994e-01,-9.147871925851182306e-02
4.857225732735059864e-17,-1.110223024625156540e-16,1.665334536937734811e-16,-7.675311811538021445e-04,-1.210086448939676207e-03,5.451455331437968232e-04,2.025835617938297195e-02,6.370302449727249794e-03,4.252944445278183938e-03,1.101857744955758722e-02,1.284811955919737403e-02,-2.726496286616875153e-01,5.832360099142186449e-02,1.347792738847058969e-02,-1.341130144879618125e-01,-6.285008890135559967e-02,-1.526262613770934529e-02,-4.362292551524732387e-02,6.801176923607910041e-01,1.321068663042934688e-03
1.040834085586084257e-17,-1.526556658859590243e-16,1.595945597898662527e-16,-1.056839690815795582e-03,-3.327535999335306735e-03,-4.874184021817597797e-04,2.875153141014483160e-03,-4.251210921961012801e-03,-2.432277553780781698e-05,1.117719371039316290e-02,1.865642334518406720e-03,8.396139604306653847e-01,2.478308270226718679e-02,2.267727926351131851e-03,4.037935064051321188e-01,-5.911744519759430661e-02,-3.460982691784939697e-02,-1.325814376563803909e-02,2.556962046469810623e-01,-6.520214938822489759e-02
1.734723475976807094e-18,-1.942890293094023946e-16,-7.979727989493312634e-17,8.478778449140036977e-04,9.749047732445122183e-04,6.797161976128571551e-03,-5.789886638546067749e-03,-3.704847252607926592e-03,-3.649365399881643324e-03,-9.086497187308667511e-03,-2.065273033424505633e-03,-7.457652077256421430e-02,-9.223808254652152150e-02,-2.848789871207109067e-03,-3.678542846032593905e-02,-1.161943646911225703e-01,-1.373490704338121982e-02,-8.322978389174100211e-02,-4.587043967796011756e-02,-8.473777503395527044e-02
2.775557561562891351e-17,5.551115123125782702e-17,-2.359223927328457648e-16,1.907114623006356258e-03,-2.741611469940341550e-03,5.947461312939286704e-03,5.010092644806078688e-02,4.768039482818471619e-02,1.057560778457242168e-03,6.993280506726456958e-03,2.048979888009130890e-02,-7.450927000409535150e-02,-1.787985383649390303e-02,2.017986049614427235e-02,-3.490317493766954826e-02,-1.162414420912351032e-01,-1.415966117188252882e-01,2.455675757759513689e-02,2.182630364230455089e-01,5.795036761903638034e-02
3.035766082959412415e-18,-9.714451465470119729e-17,-8.847089727481716182e-17,2.832390665316029434e-03,4.026047832072447014e-03,-4.192735352954973793e-03,3.206557823616890818e-02,1.216006049547558102e-02,4.065650749244267836e-03,1.660271362559095215e-02,1.360724955931810407e-02,-7.565845288456674034e-02,-8.084097634346286421e-02,1.350018860364413965e-02,-4.894215953779338518e-02,-1.652016849517941588e-01,-6.164039569262949603e-02,1.339822373308125480e-01,-1.529909233697721894e-02,6.729954358022682825e-02
7.318364664277154930e-19,-1.465841337200401995e-16,2.246466901389965187e-16,-2.012580143607215453e-04,-3.506783022627849977e-03,-3.958400062471909529e-03,4.849894565174872607e-03,-1.684665937108164452e-02,-8.662270004098937895e-03,-5.160447725355416654e-03,-4.363676134707231841e-03,-3.776299391276066557e-03,-1.449124697129202353e-02,-4.560213992815590617e-03,1.100800219042718294e-04,-1.104659198860929656e-02,-1.201382129143825223e-01,-1.498168118595873295e-02,-1.254723534771780835e-01,-3.906571967223243513e-02
-5.551115123125782702e-17,-1.110223024625156540e-16,2.914335439641035919e-16,6.408467550963331538e-04,5.921093433599311506e-04,4.699906453200577983e-03,-5.025813820858926473e-04,2.058539961264252427e-02,-4.373313174205622350e-03,-6.183961018627892603e-03,-2.938442771232382955e-03,3.844018202792898187e-03,3.633712491085544505e-02,-3.082234921792326166e-03,1.273440666163003221e-02,1.140244663139294290e-01,4.052090814657194340e-01,1.182515538738013183e-02,-9.450609008620813878e-02,8.221795511633822606e-03
-4.770489558936219510e-18,2.844946500601963635e-16,-1.752070710736575165e-16,-2.379622851895989155e-03,5.128104104740464214e-03,-9.727116640573881326e-03,-1.648151927609710701e-02,-7.416384744568621512e-02,-1.121276646446057318e-02,1.880544612614739111e-02,-4.237435903002295667e-03,-1.318774948994204388e-02,3.237778955093103400e-02,-4.310188912287189755e-03,-1.801049299006714233e-02,-3.578884264826959205e-01,-4.545741696794635134e-01,-1.896849084180102576e-02,6.450224903798200404e-02,2.932096563293587477e-03
-6.938893903907228378e-18,-3.053113317719180486e-16,-8.049116928532384918e-16,-3.034585193584797558e-02,7.348554573996662898e-04,-3.300051481150022281e-02,-5.559827212338639413e-01,-6.351992207453537320e-01,-1.532858922967971216e-01,-5.751160711376082646e-02,-3.452172499599753253e-01,-4.851263179333376030e-03,-5.528303660741070401e-03,-3.481371701157649490e-01,-2.360585849161150884e-02,-1.160281783482730589e-02,4.461388112318487309e-02,8.320320338696868268e-03,5.105843042802275800e-02,1.279354027378825504e-02
-4.163336342344337027e-17,1.942890293094023946e-16,-2.012279232133096230e-16,1.114049794449095687e-05,4.780326809021587242e-03,2.114169880193653150e-03,-4.278217068094151976e-02,-1.756561880268360520e-02,-1.391840451246260935e-03,5.683117550019545217e-03,-2.877473917100201173e-02,-9.483216630617748166e-03,-3.702361438142506844e-02,-2.889467085011590552e-02,1.268959557451111719e-02,3.971966371068295087e-01,-2.887445862768438509e-01,6.833552037013579383e-03,-1.947287649216170036e-02,-1.153808492729224700e-03
-2.081668171172168513e-17,-4.857225732735059864e-17,-1.977584762613560088e-16,4.426034878878140968e-03,5.811298979968199802e-03,-3.019683252358983105e-03,3.889526416313508761e-03,4.371214694874585999e-02,1.325992914493436675e-02,4.992391099407092470e-03,7.754700972551278881e-03,-5.345756949170981515e-03,-1.463729943950874655e-02,7.615164072126272624e-03,1.997806418517867472e-03,1.964473341468017664e-01,-1.782247674178246699e-01,-1.804791129101479541e-03,-2.662572620877504126e-03,-6.609437257070527316e-03
-2.151057110211240797e-16,2.775557561562891351e-16,-6.383782391594650107e-16,-2.243337300870547335e-02,7.351647641604369676e-03,3.342463430681361786e-02,1.088509059707273713e-01,-1.608734504991888026e-01,-1.571294166274533888e-02,3.161384192942587323e-02,8.958785208078220985e-02,3.154232183020344582e-02,-1.380419400140568686e-02,9.081423105023200826e-02,-7.079051215793281948e-02,-5.727099696472813806e-01,5.040103184032326267e-01,-1.700543189060460536e-03,-1.493015460851121468e-04,-1.159166373275177797e-04
-7.611099250848241127e-17,-2.289834988289385365e-16,-4.302114220422481594e-16,1.106322600907629072e-01,1.919951341751845175e-03,-1.184558806763046784e-01,-3.194020651804456157e-01,6.254464366693168742e-01,-1.381011031363651442e-01,2.238744728983250304e-02,-2.934978679305640936e-01,-2.079168682213918262e-01,-2.304838772388080603e-03,-2.974218276212788892e-01,4.274589485217589746e-01,-1.785657251748984375e-01,1.061985729401244555e-01,-9.170030407332427358e-04,1.736594363847194372e-02,-1.068077952959975430e-03
8.326672684688674053e-17,-2.498001805406602216e-16,-5.065392549852276716e-16,-6.384163735913020443e-02,1.700448584946549768e-03,8.601477621029643417e-02,1.781874314755172439e-01,-3.670129136765603595e-01,4.847349348746176484e-02,-1.489607665621850430e-02,1.576404943892488197e-01,-3.806159269296310321e-01,1.532058597587121485e-04,1.614573075723120810e-01,7.882627430320189310e-01,3.160719446412395967e-02,-1.706238260318109282e-02,2.291439734943362394e-03,-1.908224190109206186e-03,2.488358631407991406e-03
1.665334536937734811e-16,3.885780586188047891e-16,-1.457167719820517959e-16,-3.168468010173480787e-03,-6.058459855412555439e-03,2.361913159854178712e-01,1.068574855657896117e-01,-4.471910850445220964e-02,-7.665314013343936528e-02,9.446660692831687633e-01,-1.217459945205927180e-01,-4.218515036553058262e-03,2.953491433156332779e-03,-1.157169103382878206e-01,-4.487144467628378930e-03,2.961045527236119690e-02,-4.945849671650327795e-03,-1.109305049240980751e-03,-1.504594949077781019e-02,-3.249409803403560670e-03
1.734723475976807094e-18,-1.233822072288504046e-16,-1.048423500793482788e-16,-4.188376464951433097e-04,-5.819577002163050378e-03,1.380887303008963320e-02,-9.327824789541840078e-03,-1.558517920580582833e-04,-1.305680978996253891e-03,-4.780866480775904093e-02,-4.091913176726729579e-03,-3.874802209021747067e-03,1.225657962316337515e-03,-3.829160269901805622e-03,7.646015247467032039e-03,-4.310190720717786000e-04,1.215971359134098047e-02,-7.421972660592896127e-04,3.037210768068931976e-02,-1.115700053075235464e-03
1.110223024625156540e-16,-9.298117831235686026e-16,-9.159339953157541458e-16,4.818606514583552436e-03,2.648771234569088223e-02,7.724376671139946415e-01,3.397454236980433917e-01,3.899635504502373118e-02,-1.362286732255598432e-01,-3.118178364084989718e-01,-2.946585269053905165e-01,1.207529340646500138e-02,5.404899408025798380e-04,-2.851672537595393297e-01,-1.685053837370766722e-02,-8.347579971933798137e-03,-1.113018196383180891e-02,1.495561128411065921e-05,3.293106715056906553e-03,1.404952945626002092e-03
1.942890293094023946e-16,5.551115123125782702e-17,1.169203622808367982e-15,-1.307769673390538068e-03,9.994952689092860831e-01,-2.070248595595764601e-02,-6.451452151225160747e-03,-1.958798026261698855e-04,-5.732043561917088415e-04,1.317455284654639458e-02,6.751249207213372294e-03,3.053065842151495013e-03,5.532347110164120840e-04,6.792271889827908304e-03,2.703523443621513866e-05,3.732443015122766106e-03,-3.544110497546992811e-05,-1.305959864887573652e-03,1.832852891720963828e-03,-3.006689980734285339e-03
1.665334536937734811e-16,-8.604228440844963188e-16,9.367506770274758310e-17,1.229039102698371300e-01,2.381454181980567630e-03,5.580087057431725173e-01,-6.275594502086352389e-01,1.108167665336153018e-01,1.662743215580698986e-02,3.097382751353429386e-02,3.676203825486886734e-01,1.275183909872329435e-03,9.670145743614910749e-06,3.611690036303364382e-01,-4.463967996516118864e-03,-1.171873614843939315e-02,-3.057479673555837940e-03,1.699294230039588571e-03,8.420968564148006985e-04,2.106979183868193384e-03
3.903127820947815962e-18,-1.229918944467556230e-15,-2.793988998495144926e-16,-3.207222482894516932e-03,4.163630385384252917e-03,9.305668503156369620e-02,-7.643477913723283057e-02,4.646307372346086817e-03,9.640426926066395508e-01,2.570997113559932504e-02,-1.598914656951863078e-01,-8.354451218936326251e-03,-1.764830546933796648e-04,-1.621750457914436505e-01,1.457666241991737409e-02,-4.387462947300453664e-02,2.638257600871173753e-02,-4.676813067183305944e-04,1.965676206117070429e-03,-1.637431377633293949e-03
2.498001805406602216e-16,-2.442490654175344389e-15,4.475586568020162304e-16,9.833264074380799746e-01,9.518819153640223352e-04,-5.380121991396662195e-02,1.095301592596140128e-01,-1.321842484725665456e-01,1.495465210207184981e-02,-3.752759432681870844e-03,-2.472134310226789533e-03,2.925678994521174747e-05,5.962922522782521106e-04,-1.793447871892729639e-02,1.907010373694131844e-03,8.963689694432203092e-03,1.174249767740553896e-04,-4.140196746743596279e-05,-2.458182863766256165e-04,-2.715721048773545032e-04
1.387778780781445676e-16,1.061650767297805942e-14,1.448494102440633924e-15,-1.172724678300723564e-02,1.529921486278229548e-04,4.744224925926607966e-03,7.142063060509483419e-03,-5.500586788803746296e-04,-2.213987963557415006e-03,1.840068725304892794e-03,7.053366167917048957e-01,-1.940701732755512054e-04,4.789779405192651218e-05,-7.087162853546672414e-01,8.445494286805910189e-04,2.719908415803468094e-04,-1.393990604880990247e-05,-6.777809701948023235e-05,3.211505777830359065e-04,-1.398082495774055634e-04
-7.642237923337154015e-01,4.560493368217293231e-01,4.560493368217249932e-01,8.118505867571457202e-16,-5.204170427930421283e-16,8.951173136040324607e-16,-4.163336342344337027e-16,-3.053113317719180486e-16,4.718447854656915297e-16,-2.636779683484746784e-16,-4.177214130152151483e-15,-1.526556658859590243e-16,6.938893903907228378e-17,3.441691376337985275e-15,2.081668171172168513e-16,-1.387778780781445676e-17,5.551115123125782702e-17,5.551115123125782702e-17,-2.775557561562891351e-17,0.000000000000000000e+00
0.000000000000000000e+00,7.071067811865440200e-01,-7.071067811865513475e-01,2.262079412673756451e-15,7.494005416219806648e-16,1.318389841742373392e-16,-3.677613769070831040e-16,2.775557561562891351e-16,6.921546669147460307e-16,-2.671474153004282925e-16,-4.343747583845924964e-15,3.157196726277788912e-16,2.775557561562891351e-17,4.879777137922758357e-15,-3.226585665316861196e-16,3.955169525227120175e-16,-9.714451465470119729e-17,2.775557561562891351e-17,-1.526556658859590243e-16,-9.714451465470119729e-17
-6.449511572445426610e-01,-5.403878259032726117e-01,-5.403878259032670606e-01,-8.951173136040324607e-16,7.008282842946300661e-16,-9.853229343548264296e-16,5.204170427930421283e-16,3.469446951953614189e-16,-5.551115123125782702e-16,3.885780586188047891e-16,4.843347944927245408e-15,3.191891195797325054e-16,-1.387778780781445676e-17,-3.996802888650563546e-15,-2.220446049250313081e-16,1.387778780781445676e-16,8.326672684688674053e-17,1.387778780781445676e-16,-2.775557561562891351e-17,0.000000000000000000e+00
